"anno","nuts","zs","mm_prod"
2006,"ITG2A",1200,73.44000244140625
2007,"ITG2A",1200,56.15999984741211
2008,"ITG2A",1200,286.20001220703125
2009,"ITG2A",1200,104.76000213623047
2010,"ITG2A",1200,197.63999938964844
2011,"ITG2A",1200,317.5199890136719
2012,"ITG2A",1200,119.87999725341797
2013,"ITG2A",1200,102.5999984741211
2014,"ITG2A",1200,208.44000244140625
1961,"ITG2A",1300,702
1962,"ITG2A",1300,439.55999755859375
1963,"ITG2A",1300,464.3999938964844
1964,"ITG2A",1300,400.67999267578125
1965,"ITG2A",1300,389.8800048828125
1966,"ITG2A",1300,340.20001220703125
1967,"ITG2A",1300,326.1600036621094
1968,"ITG2A",1300,403.9200134277344
1969,"ITG2A",1300,173.8800048828125
1970,"ITG2A",1300,496.79998779296875
1971,"ITG2A",1300,102.5999984741211
1972,"ITG2A",1300,394.20001220703125
1973,"ITG2A",1300,267.8399963378906
1974,"ITG2A",1300,333.7200012207031
1975,"ITG2A",1300,532.44000244140625
1976,"ITG2A",1300,155.52000427246094
1977,"ITG2A",1300,291.6000061035156
1978,"ITG2A",1300,532.44000244140625
1979,"ITG2A",1300,226.8000030517578
1980,"ITG2A",1300,407.1600036621094
1981,"ITG2A",1300,362.8800048828125
1982,"ITG2A",1300,415.79998779296875
1983,"ITG2A",1300,585.3599853515625
1984,"ITG2A",1300,469.79998779296875
1985,"ITG2A",1300,240.83999633789062
1986,"ITG2A",1300,717.1199951171875
1987,"ITG2A",1300,477.3599853515625
1988,"ITG2A",1300,486
1989,"ITG2A",1300,334.79998779296875
1990,"ITG2A",1300,447.1199951171875
1991,"ITG2A",1300,461.1600036621094
1992,"ITG2A",1300,451.44000244140625
1993,"ITG2A",1300,223.55999755859375
1994,"ITG2A",1300,616.67999267578125
1995,"ITG2A",1300,389.8800048828125
1996,"ITG2A",1300,104.76000213623047
1997,"ITG2A",1300,253.8000030517578
1998,"ITG2A",1300,521.6400146484375
1999,"ITG2A",1300,457.9200134277344
2000,"ITG2A",1300,83.160003662109375
2001,"ITG2A",1300,420.1199951171875
2002,"ITG2A",1300,411.4800109863281
2003,"ITG2A",1300,371.5199890136719
2004,"ITG2A",1300,365.0400085449219
2005,"ITG2A",1300,331.55999755859375
2006,"ITG2A",1300,95.04000091552734
2007,"ITG2A",1300,90.720001220703125
2008,"ITG2A",1300,307.79998779296875
2009,"ITG2A",1300,87.4800033569336
2010,"ITG2A",1300,250.55999755859375
2011,"ITG2A",1300,294.8399963378906
2012,"ITG2A",1300,110.16000366210938
2013,"ITG2A",1300,103.68000030517578
2014,"ITG2A",1300,251.63999938964844
1961,"ITG2B",600,478.44000244140625
1962,"ITG2B",600,759.239990234375
1963,"ITG2B",600,240.83999633789062
1964,"ITG2B",600,232.1999969482422
1965,"ITG2B",600,47.52000045776367
1966,"ITG2B",600,21.600000381469727
1967,"ITG2B",600,43.20000076293945
1968,"ITG2B",600,61.560001373291016
1969,"ITG2B",600,0
1970,"ITG2B",600,24.84000015258789
1971,"ITG2B",600,2.1600000858306885
1972,"ITG2B",600,82.08000183105469
1973,"ITG2B",600,66.95999908447266
1974,"ITG2B",600,34.560001373291016
1975,"ITG2B",600,68.04000091552734
1976,"ITG2B",600,16.200000762939453
1977,"ITG2B",600,42.119998931884766
1978,"ITG2B",600,217.0800018310547
1979,"ITG2B",600,0
1980,"ITG2B",600,234.36000061035156
1981,"ITG2B",600,5.400000095367432
1982,"ITG2B",600,100.44000244140625
1983,"ITG2B",600,143.63999938964844
1984,"ITG2B",600,78.839996337890625
1985,"ITG2B",600,42.119998931884766
1986,"ITG2B",600,99.36000061035156
1987,"ITG2B",600,63.720001220703125
1988,"ITG2B",600,22.68000030517578
1989,"ITG2B",600,7.559999942779541
1990,"ITG2B",600,71.279998779296875
1991,"ITG2B",600,137.16000366210938
1992,"ITG2B",600,280.79998779296875
1993,"ITG2B",600,17.280000686645508
1994,"ITG2B",600,287.2799987792969
1995,"ITG2B",600,69.12000274658203
1996,"ITG2B",600,57.2400016784668
1997,"ITG2B",600,60.47999954223633
1998,"ITG2B",600,416.8800048828125
1999,"ITG2B",600,71.279998779296875
2000,"ITG2B",600,1.0800000429153442
2001,"ITG2B",600,73.44000244140625
2002,"ITG2B",600,0
2003,"ITG2B",600,14.039999961853027
2004,"ITG2B",600,3.240000009536743
2005,"ITG2B",600,0
2006,"ITG2B",600,0
2007,"ITG2B",600,1.0800000429153442
2008,"ITG2B",600,0
2009,"ITG2B",600,0
2010,"ITG2B",600,0
2011,"ITG2B",600,14.039999961853027
2012,"ITG2B",600,0
2013,"ITG2B",600,0
2014,"ITG2B",600,0
1961,"ITG2C",600,504.3599853515625
1962,"ITG2C",600,615.5999755859375
1963,"ITG2C",600,218.16000366210938
1964,"ITG2C",600,346.67999267578125
1965,"ITG2C",600,73.44000244140625
1966,"ITG2C",600,35.63999938964844
1967,"ITG2C",600,24.84000015258789
1968,"ITG2C",600,178.1999969482422
1969,"ITG2C",600,0
1970,"ITG2C",600,64.80000305175781
1971,"ITG2C",600,21.600000381469727
1972,"ITG2C",600,137.16000366210938
1973,"ITG2C",600,109.08000183105469
1974,"ITG2C",600,73.44000244140625
1975,"ITG2C",600,115.55999755859375
1976,"ITG2C",600,32.400001525878906
1977,"ITG2C",600,112.31999969482422
1978,"ITG2C",600,200.8800048828125
1979,"ITG2C",600,10.800000190734863
1980,"ITG2C",600,280.79998779296875
1981,"ITG2C",600,20.520000457763672
1982,"ITG2C",600,192.24000549316406
1983,"ITG2C",600,225.72000122070312
1984,"ITG2C",600,100.44000244140625
1985,"ITG2C",600,42.119998931884766
1986,"ITG2C",600,160.9199981689453
1987,"ITG2C",600,98.279998779296875
1988,"ITG2C",600,78.839996337890625
1989,"ITG2C",600,54
1990,"ITG2C",600,113.4000015258789
1991,"ITG2C",600,244.0800018310547
1992,"ITG2C",600,502.20001220703125
1993,"ITG2C",600,36.720001220703125
1994,"ITG2C",600,450.3599853515625
1995,"ITG2C",600,116.63999938964844
1996,"ITG2C",600,98.279998779296875
1997,"ITG2C",600,90.720001220703125
1998,"ITG2C",600,582.1199951171875
1999,"ITG2C",600,270
2000,"ITG2C",600,21.600000381469727
2001,"ITG2C",600,158.75999450683594
2002,"ITG2C",600,75.5999984741211
2003,"ITG2C",600,51.84000015258789
2004,"ITG2C",600,12.960000038146973
2005,"ITG2C",600,82.08000183105469
2006,"ITG2C",600,0
2007,"ITG2C",600,2.1600000858306885
2008,"ITG2C",600,0
2009,"ITG2C",600,0
2010,"ITG2C",600,0
2011,"ITG2C",600,62.63999938964844
2012,"ITG2C",600,0
2013,"ITG2C",600,0
2014,"ITG2C",600,0
1961,"ITH10",600,359.6400146484375
1962,"ITH10",600,273.239990234375
1963,"ITH10",600,362.8800048828125
1964,"ITH10",600,328.32000732421875
1965,"ITH10",600,274.32000732421875
1966,"ITH10",600,291.6000061035156
1967,"ITH10",600,328.32000732421875
1968,"ITH10",600,313.20001220703125
1969,"ITH10",600,338.0400085449219
1970,"ITH10",600,362.8800048828125
1971,"ITH10",600,312.1199951171875
1972,"ITH10",600,338.0400085449219
1973,"ITH10",600,322.9200134277344
1974,"ITH10",600,331.55999755859375
1975,"ITH10",600,311.0400085449219
1976,"ITH10",600,318.6000061035156
1977,"ITH10",600,299.1600036621094
1978,"ITH10",600,301.32000732421875
1979,"ITH10",600,305.6400146484375
1980,"ITH10",600,347.760009765625
1981,"ITH10",600,335.8800048828125
1982,"ITH10",600,342.3599853515625
1983,"ITH10",600,249.47999572753906
1984,"ITH10",600,365.0400085449219
1985,"ITH10",600,330.4800109863281
1986,"ITH10",600,341.2799987792969
1987,"ITH10",600,341.2799987792969
1988,"ITH10",600,365.0400085449219
1989,"ITH10",600,380.1600036621094
1990,"ITH10",600,374.760009765625
1991,"ITH10",600,387.7200012207031
1992,"ITH10",600,362.8800048828125
1993,"ITH10",600,383.3999938964844
1994,"ITH10",600,531.3599853515625
1995,"ITH10",600,407.1600036621094
1996,"ITH10",600,348.8399963378906
1997,"ITH10",600,544.32000732421875
1998,"ITH10",600,351
1999,"ITH10",600,354.239990234375
2000,"ITH10",600,357.4800109863281
2001,"ITH10",600,336.9599914550781
2002,"ITH10",600,353.1600036621094
2003,"ITH10",600,353.1600036621094
2004,"ITH10",600,365.0400085449219
2005,"ITH10",600,291.6000061035156
2006,"ITH10",600,345.6000061035156
2007,"ITH10",600,427.67999267578125
2008,"ITH10",600,429.8399963378906
2009,"ITH10",600,590.760009765625
2010,"ITH10",600,411.4800109863281
2011,"ITH10",600,353.1600036621094
2012,"ITH10",600,324
2013,"ITH10",600,241.9199981689453
2014,"ITH10",600,338.0400085449219
1961,"ITH10",700,356.3999938964844
1962,"ITH10",700,265.67999267578125
1963,"ITH10",700,363.9599914550781
1964,"ITH10",700,308.8800048828125
1965,"ITH10",700,260.2799987792969
1966,"ITH10",700,284.0400085449219
1967,"ITH10",700,333.7200012207031
1968,"ITH10",700,304.55999755859375
1969,"ITH10",700,345.6000061035156
1970,"ITH10",700,354.239990234375
1971,"ITH10",700,314.2799987792969
1972,"ITH10",700,330.4800109863281
1973,"ITH10",700,311.0400085449219
1974,"ITH10",700,339.1199951171875
1975,"ITH10",700,326.1600036621094
1976,"ITH10",700,303.4800109863281
1977,"ITH10",700,287.2799987792969
1978,"ITH10",700,304.55999755859375
1979,"ITH10",700,284.0400085449219
1980,"ITH10",700,349.9200134277344
1981,"ITH10",700,330.4800109863281
1982,"ITH10",700,335.8800048828125
1983,"ITH10",700,247.32000732421875
1984,"ITH10",700,357.4800109863281
1985,"ITH10",700,307.79998779296875
1986,"ITH10",700,349.9200134277344
1987,"ITH10",700,317.5199890136719
1988,"ITH10",700,380.1600036621094
1989,"ITH10",700,376.9200134277344
1990,"ITH10",700,370.44000244140625
1991,"ITH10",700,414.7200012207031
1992,"ITH10",700,362.8800048828125
1993,"ITH10",700,380.1600036621094
1994,"ITH10",700,594
1995,"ITH10",700,395.2799987792969
1996,"ITH10",700,349.9200134277344
1997,"ITH10",700,596.15997314453125
1998,"ITH10",700,349.9200134277344
1999,"ITH10",700,352.0799865722656
2000,"ITH10",700,362.8800048828125
2001,"ITH10",700,338.0400085449219
2002,"ITH10",700,354.239990234375
2003,"ITH10",700,352.0799865722656
2004,"ITH10",700,372.6000061035156
2005,"ITH10",700,285.1199951171875
2006,"ITH10",700,455.760009765625
2007,"ITH10",700,432
2008,"ITH10",700,291.6000061035156
2009,"ITH10",700,598.32000732421875
2010,"ITH10",700,395.2799987792969
2011,"ITH10",700,356.3999938964844
2012,"ITH10",700,309.9599914550781
2013,"ITH10",700,240.83999633789062
2014,"ITH10",700,342.3599853515625
1961,"ITH10",800,345.6000061035156
1962,"ITH10",800,279.7200012207031
1963,"ITH10",800,347.760009765625
1964,"ITH10",800,326.1600036621094
1965,"ITH10",800,320.760009765625
1966,"ITH10",800,298.0799865722656
1967,"ITH10",800,318.6000061035156
1968,"ITH10",800,305.6400146484375
1969,"ITH10",800,338.0400085449219
1970,"ITH10",800,355.32000732421875
1971,"ITH10",800,327.239990234375
1972,"ITH10",800,346.67999267578125
1973,"ITH10",800,374.760009765625
1974,"ITH10",800,322.9200134277344
1975,"ITH10",800,319.67999267578125
1976,"ITH10",800,326.1600036621094
1977,"ITH10",800,309.9599914550781
1978,"ITH10",800,284.0400085449219
1979,"ITH10",800,311.0400085449219
1980,"ITH10",800,329.3999938964844
1981,"ITH10",800,325.0799865722656
1982,"ITH10",800,359.6400146484375
1983,"ITH10",800,273.239990234375
1984,"ITH10",800,359.6400146484375
1985,"ITH10",800,303.4800109863281
1986,"ITH10",800,332.6400146484375
1987,"ITH10",800,328.32000732421875
1988,"ITH10",800,340.20001220703125
1989,"ITH10",800,378
1990,"ITH10",800,401.760009765625
1991,"ITH10",800,367.20001220703125
1992,"ITH10",800,346.67999267578125
1993,"ITH10",800,338.0400085449219
1994,"ITH10",800,355.32000732421875
1995,"ITH10",800,369.3599853515625
1996,"ITH10",800,355.32000732421875
1997,"ITH10",800,622.08001708984375
1998,"ITH10",800,353.1600036621094
1999,"ITH10",800,422.2799987792969
2000,"ITH10",800,356.3999938964844
2001,"ITH10",800,396.3599853515625
2002,"ITH10",800,355.32000732421875
2003,"ITH10",800,356.3999938964844
2004,"ITH10",800,372.6000061035156
2005,"ITH10",800,320.760009765625
2006,"ITH10",800,381.239990234375
2007,"ITH10",800,594
2008,"ITH10",800,281.8800048828125
2009,"ITH10",800,567
2010,"ITH10",800,395.2799987792969
2011,"ITH10",800,354.239990234375
2012,"ITH10",800,336.9599914550781
2013,"ITH10",800,317.5199890136719
2014,"ITH10",800,338.0400085449219
1961,"ITH10",900,368.2799987792969
1962,"ITH10",900,277.55999755859375
1963,"ITH10",900,370.44000244140625
1964,"ITH10",900,345.6000061035156
1965,"ITH10",900,297
1966,"ITH10",900,302.3999938964844
1967,"ITH10",900,325.0799865722656
1968,"ITH10",900,297
1969,"ITH10",900,385.55999755859375
1970,"ITH10",900,353.1600036621094
1971,"ITH10",900,354.239990234375
1972,"ITH10",900,334.79998779296875
1973,"ITH10",900,336.9599914550781
1974,"ITH10",900,366.1199951171875
1975,"ITH10",900,280.79998779296875
1976,"ITH10",900,307.79998779296875
1977,"ITH10",900,275.3999938964844
1978,"ITH10",900,268.9200134277344
1979,"ITH10",900,307.79998779296875
1980,"ITH10",900,327.239990234375
1981,"ITH10",900,334.79998779296875
1982,"ITH10",900,373.67999267578125
1983,"ITH10",900,273.239990234375
1984,"ITH10",900,355.32000732421875
1985,"ITH10",900,301.32000732421875
1986,"ITH10",900,340.20001220703125
1987,"ITH10",900,346.67999267578125
1988,"ITH10",900,397.44000244140625
1989,"ITH10",900,533.52001953125
1990,"ITH10",900,360.7200012207031
1991,"ITH10",900,419.0400085449219
1992,"ITH10",900,368.2799987792969
1993,"ITH10",900,426.6000061035156
1994,"ITH10",900,360.7200012207031
1995,"ITH10",900,383.3999938964844
1996,"ITH10",900,362.8800048828125
1997,"ITH10",900,822.96002197265625
1998,"ITH10",900,484.9200134277344
1999,"ITH10",900,352.0799865722656
2000,"ITH10",900,374.760009765625
2001,"ITH10",900,409.32000732421875
2002,"ITH10",900,252.72000122070312
2003,"ITH10",900,355.32000732421875
2004,"ITH10",900,368.2799987792969
2005,"ITH10",900,314.2799987792969
2006,"ITH10",900,456.8399963378906
2007,"ITH10",900,695.52001953125
2008,"ITH10",900,322.9200134277344
2009,"ITH10",900,668.52001953125
2010,"ITH10",900,405
2011,"ITH10",900,362.8800048828125
2012,"ITH10",900,353.1600036621094
2013,"ITH10",900,362.8800048828125
2014,"ITH10",900,422.2799987792969
1961,"ITH10",1000,317.5199890136719
1962,"ITH10",1000,282.9599914550781
1963,"ITH10",1000,326.1600036621094
1964,"ITH10",1000,298.0799865722656
1965,"ITH10",1000,241.9199981689453
1966,"ITH10",1000,297
1967,"ITH10",1000,338.0400085449219
1968,"ITH10",1000,294.8399963378906
1969,"ITH10",1000,334.79998779296875
1970,"ITH10",1000,342.3599853515625
1971,"ITH10",1000,312.1199951171875
1972,"ITH10",1000,326.1600036621094
1973,"ITH10",1000,306.7200012207031
1974,"ITH10",1000,300.239990234375
1975,"ITH10",1000,274.32000732421875
1976,"ITH10",1000,311.0400085449219
1977,"ITH10",1000,297
1978,"ITH10",1000,303.4800109863281
1979,"ITH10",1000,284.0400085449219
1980,"ITH10",1000,289.44000244140625
1981,"ITH10",1000,311.0400085449219
1982,"ITH10",1000,326.1600036621094
1983,"ITH10",1000,324
1984,"ITH10",1000,340.20001220703125
1985,"ITH10",1000,280.79998779296875
1986,"ITH10",1000,325.0799865722656
1987,"ITH10",1000,324
1988,"ITH10",1000,338.0400085449219
1989,"ITH10",1000,360.7200012207031
1990,"ITH10",1000,344.5199890136719
1991,"ITH10",1000,320.760009765625
1992,"ITH10",1000,305.6400146484375
1993,"ITH10",1000,330.4800109863281
1994,"ITH10",1000,345.6000061035156
1995,"ITH10",1000,347.760009765625
1996,"ITH10",1000,351
1997,"ITH10",1000,831.5999755859375
1998,"ITH10",1000,354.239990234375
1999,"ITH10",1000,332.6400146484375
2000,"ITH10",1000,351
2001,"ITH10",1000,316.44000244140625
2002,"ITH10",1000,281.8800048828125
2003,"ITH10",1000,356.3999938964844
2004,"ITH10",1000,346.67999267578125
2005,"ITH10",1000,304.55999755859375
2006,"ITH10",1000,366.1199951171875
2007,"ITH10",1000,704.15997314453125
2008,"ITH10",1000,259.20001220703125
2009,"ITH10",1000,348.8399963378906
2010,"ITH10",1000,294.8399963378906
2011,"ITH10",1000,328.32000732421875
2012,"ITH10",1000,336.9599914550781
2013,"ITH10",1000,358.55999755859375
2014,"ITH10",1000,347.760009765625
1961,"ITH10",1100,378
1962,"ITH10",1100,247.32000732421875
1963,"ITH10",1100,367.20001220703125
1964,"ITH10",1100,316.44000244140625
1965,"ITH10",1100,235.44000244140625
1966,"ITH10",1100,298.0799865722656
1967,"ITH10",1100,301.32000732421875
1968,"ITH10",1100,265.67999267578125
1969,"ITH10",1100,369.3599853515625
1970,"ITH10",1100,336.9599914550781
1971,"ITH10",1100,321.8399963378906
1972,"ITH10",1100,319.67999267578125
1973,"ITH10",1100,331.55999755859375
1974,"ITH10",1100,316.44000244140625
1975,"ITH10",1100,227.8800048828125
1976,"ITH10",1100,293.760009765625
1977,"ITH10",1100,265.67999267578125
1978,"ITH10",1100,235.44000244140625
1979,"ITH10",1100,315.3599853515625
1980,"ITH10",1100,293.760009765625
1981,"ITH10",1100,329.3999938964844
1982,"ITH10",1100,371.5199890136719
1983,"ITH10",1100,222.47999572753906
1984,"ITH10",1100,349.9200134277344
1985,"ITH10",1100,313.20001220703125
1986,"ITH10",1100,324
1987,"ITH10",1100,297
1988,"ITH10",1100,338.0400085449219
1989,"ITH10",1100,385.55999755859375
1990,"ITH10",1100,346.67999267578125
1991,"ITH10",1100,345.6000061035156
1992,"ITH10",1100,367.20001220703125
1993,"ITH10",1100,329.3999938964844
1994,"ITH10",1100,347.760009765625
1995,"ITH10",1100,376.9200134277344
1996,"ITH10",1100,359.6400146484375
1997,"ITH10",1100,771.1199951171875
1998,"ITH10",1100,325.0799865722656
1999,"ITH10",1100,349.9200134277344
2000,"ITH10",1100,355.32000732421875
2001,"ITH10",1100,432
2002,"ITH10",1100,166.32000732421875
2003,"ITH10",1100,356.3999938964844
2004,"ITH10",1100,365.0400085449219
2005,"ITH10",1100,282.9599914550781
2006,"ITH10",1100,516.239990234375
2007,"ITH10",1100,710.6400146484375
2008,"ITH10",1100,293.760009765625
2009,"ITH10",1100,717.1199951171875
2010,"ITH10",1100,374.760009765625
2011,"ITH10",1100,359.6400146484375
2012,"ITH10",1100,327.239990234375
2013,"ITH10",1100,273.239990234375
2014,"ITH10",1100,448.20001220703125
1961,"ITH10",1200,326.1600036621094
1962,"ITH10",1200,279.7200012207031
1963,"ITH10",1200,334.79998779296875
1964,"ITH10",1200,312.1199951171875
1965,"ITH10",1200,233.27999877929688
1966,"ITH10",1200,204.1199951171875
1967,"ITH10",1200,340.20001220703125
1968,"ITH10",1200,305.6400146484375
1969,"ITH10",1200,312.1199951171875
1970,"ITH10",1200,288.3599853515625
1971,"ITH10",1200,302.3999938964844
1972,"ITH10",1200,290.5199890136719
1973,"ITH10",1200,307.79998779296875
1974,"ITH10",1200,281.8800048828125
1975,"ITH10",1200,246.24000549316406
1976,"ITH10",1200,301.32000732421875
1977,"ITH10",1200,307.79998779296875
1978,"ITH10",1200,307.79998779296875
1979,"ITH10",1200,255.9600067138672
1980,"ITH10",1200,313.20001220703125
1981,"ITH10",1200,299.1600036621094
1982,"ITH10",1200,309.9599914550781
1983,"ITH10",1200,320.760009765625
1984,"ITH10",1200,288.3599853515625
1985,"ITH10",1200,279.7200012207031
1986,"ITH10",1200,287.2799987792969
1987,"ITH10",1200,302.3999938964844
1988,"ITH10",1200,332.6400146484375
1989,"ITH10",1200,339.1199951171875
1990,"ITH10",1200,335.8800048828125
1991,"ITH10",1200,294.8399963378906
1992,"ITH10",1200,272.1600036621094
1993,"ITH10",1200,321.8399963378906
1994,"ITH10",1200,346.67999267578125
1995,"ITH10",1200,307.79998779296875
1996,"ITH10",1200,313.20001220703125
1997,"ITH10",1200,1045.43994140625
1998,"ITH10",1200,341.2799987792969
1999,"ITH10",1200,328.32000732421875
2000,"ITH10",1200,322.9200134277344
2001,"ITH10",1200,314.2799987792969
2002,"ITH10",1200,362.8800048828125
2003,"ITH10",1200,352.0799865722656
2004,"ITH10",1200,341.2799987792969
2005,"ITH10",1200,306.7200012207031
2006,"ITH10",1200,357.4800109863281
2007,"ITH10",1200,340.20001220703125
2008,"ITH10",1200,271.0799865722656
2009,"ITH10",1200,329.3999938964844
2010,"ITH10",1200,293.760009765625
2011,"ITH10",1200,295.9200134277344
2012,"ITH10",1200,307.79998779296875
2013,"ITH10",1200,338.0400085449219
2014,"ITH10",1200,351
1961,"ITH10",1300,344.5199890136719
1962,"ITH10",1300,219.24000549316406
1963,"ITH10",1300,347.760009765625
1964,"ITH10",1300,331.55999755859375
1965,"ITH10",1300,177.1199951171875
1966,"ITH10",1300,239.75999450683594
1967,"ITH10",1300,312.1199951171875
1968,"ITH10",1300,236.52000427246094
1969,"ITH10",1300,315.3599853515625
1970,"ITH10",1300,285.1199951171875
1971,"ITH10",1300,297
1972,"ITH10",1300,276.4800109863281
1973,"ITH10",1300,305.6400146484375
1974,"ITH10",1300,247.32000732421875
1975,"ITH10",1300,176.0399932861328
1976,"ITH10",1300,270
1977,"ITH10",1300,260.2799987792969
1978,"ITH10",1300,241.9199981689453
1979,"ITH10",1300,309.9599914550781
1980,"ITH10",1300,302.3999938964844
1981,"ITH10",1300,319.67999267578125
1982,"ITH10",1300,333.7200012207031
1983,"ITH10",1300,262.44000244140625
1984,"ITH10",1300,302.3999938964844
1985,"ITH10",1300,213.83999633789062
1986,"ITH10",1300,298.0799865722656
1987,"ITH10",1300,284.0400085449219
1988,"ITH10",1300,294.8399963378906
1989,"ITH10",1300,351
1990,"ITH10",1300,271.0799865722656
1991,"ITH10",1300,303.4800109863281
1992,"ITH10",1300,324
1993,"ITH10",1300,315.3599853515625
1994,"ITH10",1300,345.6000061035156
1995,"ITH10",1300,353.1600036621094
1996,"ITH10",1300,338.0400085449219
